key_id,Player Name,player_id,position_code,position_name,team_code,team_id,team_name,tournament_id,tournament_name,Sum of shirt_number
11149,Fabian Johnson,P-71933,DF,defender,USA,T-83,United States,WC-2014,2014 FIFA Men's World Cup,23
11172,MartÃ­n Silva,P-59802,GK,goal keeper,URY,T-84,Uruguay,WC-2014,2014 FIFA Men's World Cup,23
11195,Michelle Heyman,P-83314,FW,forward,AUS,T-04,Australia,WC-2015,2015 FIFA Women's World Cup,23
11218,LetÃ­cia Izidoro,P-03553,GK,goal keeper,BRA,T-09,Brazil,WC-2015,2015 FIFA Women's World Cup,23
11241,Flore Enyegue,P-49063,GK,goal keeper,CMR,T-11,Cameroon,WC-2015,2015 FIFA Women's World Cup,23
11264,Karina LeBlanc,P-41105,GK,goal keeper,CAN,T-12,Canada,WC-2015,2015 FIFA Women's World Cup,23
11287,Guixin Ren,P-89921,MF,midfielder,CHN,T-14,China,WC-2015,2015 FIFA Women's World Cup,23
11310,Manuela GonzÃ¡lez,P-01092,FW,forward,COL,T-16,Colombia,WC-2015,2015 FIFA Women's World Cup,23
11333,Gloriana Villalobos,P-97070,MF,midfielder,CRI,T-17,Costa Rica,WC-2015,2015 FIFA Women's World Cup,23
11356,Mariela JÃ¡come,P-82637,FW,forward,ECU,T-25,Ecuador,WC-2015,2015 FIFA Women's World Cup,23
11379,Ellen White,P-84864,FW,forward,ENG,T-28,England,WC-2015,2015 FIFA Women's World Cup,23
11402,Kheira Hamraoui,P-08612,MF,midfielder,FRA,T-30,France,WC-2015,2015 FIFA Women's World Cup,23
11425,Sara DÃ¤britz,P-29896,MF,midfielder,DEU,T-31,Germany,WC-2015,2015 FIFA Women's World Cup,23
11448,Cynthia Djohore,P-06228,GK,goal keeper,CIV,T-42,Ivory Coast,WC-2015,2015 FIFA Women's World Cup,23
11471,Kana Kitahara,P-38281,DF,defender,JPN,T-44,Japan,WC-2015,2015 FIFA Women's World Cup,23
11494,Emily Alvarado,P-64086,GK,goal keeper,MEX,T-46,Mexico,WC-2015,2015 FIFA Women's World Cup,23
11517,Angela Christ,P-71273,GK,goal keeper,NLD,T-48,Netherlands,WC-2015,2015 FIFA Women's World Cup,23
11540,Cushla Lichtwark,P-34428,GK,goal keeper,NZL,T-49,New Zealand,WC-2015,2015 FIFA Women's World Cup,23
11563,Ngozi Ebere,P-09501,DF,defender,NGA,T-50,Nigeria,WC-2015,2015 FIFA Women's World Cup,23
11586,Cecilie Fiskerstrand,P-32235,GK,goal keeper,NOR,T-53,Norway,WC-2015,2015 FIFA Women's World Cup,23
11609,Geum-min Lee,P-97215,FW,forward,KOR,T-71,South Korea,WC-2015,2015 FIFA Women's World Cup,23
11632,Sandra PaÃ±os,P-01567,GK,goal keeper,ESP,T-73,Spain,WC-2015,2015 FIFA Women's World Cup,23
11655,Elin Rubensson,P-76903,DF,defender,SWE,T-74,Sweden,WC-2015,2015 FIFA Women's World Cup,23
11678,Barla Deplazes,P-67107,FW,forward,CHE,T-75,Switzerland,WC-2015,2015 FIFA Women's World Cup,23
11701,Romyen Nisa,P-78623,FW,forward,THA,T-76,Thailand,WC-2015,2015 FIFA Women's World Cup,23
11724,Christen Press,P-79931,FW,forward,USA,T-83,United States,WC-2015,2015 FIFA Women's World Cup,23
11747,Willy Caballero,P-17853,GK,goal keeper,ARG,T-03,Argentina,WC-2018,2018 FIFA Men's World Cup,23
11770,Tom Rogic,P-45548,MF,midfielder,AUS,T-04,Australia,WC-2018,2018 FIFA Men's World Cup,23
11793,Leander Dendoncker,P-73834,DF,defender,BEL,T-06,Belgium,WC-2018,2018 FIFA Men's World Cup,23
11816, Ederson,P-89248,GK,goal keeper,BRA,T-09,Brazil,WC-2018,2018 FIFA Men's World Cup,23
11839,Davinson SÃ¡nchez,P-38594,DF,defender,COL,T-16,Colombia,WC-2018,2018 FIFA Men's World Cup,23
11862,Leonel Moreira,P-92476,GK,goal keeper,CRI,T-17,Costa Rica,WC-2018,2018 FIFA Men's World Cup,23
11885,Danijel SubaÅ¡iÄ‡,P-25428,GK,goal keeper,HRV,T-18,Croatia,WC-2018,2018 FIFA Men's World Cup,23
11908,Pione Sisto,P-18907,FW,forward,DNK,T-22,Denmark,WC-2018,2018 FIFA Men's World Cup,23
11931,Mohamed El Shenawy,P-86080,GK,goal keeper,EGY,T-26,Egypt,WC-2018,2018 FIFA Men's World Cup,23
11954,Nick Pope,P-89070,GK,goal keeper,ENG,T-28,England,WC-2018,2018 FIFA Men's World Cup,23
11977,Alphonse Areola,P-81466,GK,goal keeper,FRA,T-30,France,WC-2018,2018 FIFA Men's World Cup,23
12000,Mario GÃ³mez,P-78594,FW,forward,DEU,T-31,Germany,WC-2018,2018 FIFA Men's World Cup,23
12023,Ari Freyr SkÃºlason,P-02559,DF,defender,ISL,T-37,Iceland,WC-2018,2018 FIFA Men's World Cup,23
12046,Ramin Rezaeian,P-47137,DF,defender,IRN,T-38,Iran,WC-2018,2018 FIFA Men's World Cup,23
12069,Kosuke Nakamura,P-20127,GK,goal keeper,JPN,T-44,Japan,WC-2018,2018 FIFA Men's World Cup,23
12092,JesÃºs Gallardo,P-80088,MF,midfielder,MEX,T-46,Mexico,WC-2018,2018 FIFA Men's World Cup,23
12115,Mehdi Carcela,P-54137,MF,midfielder,MAR,T-47,Morocco,WC-2018,2018 FIFA Men's World Cup,23
12138,Francis Uzoho,P-07594,GK,goal keeper,NGA,T-50,Nigeria,WC-2018,2018 FIFA Men's World Cup,23
12161,Felipe Baloy,P-76368,DF,defender,PAN,T-54,Panama,WC-2018,2018 FIFA Men's World Cup,23
12184,Pedro Aquino,P-59720,MF,midfielder,PER,T-56,Peru,WC-2018,2018 FIFA Men's World Cup,23
12207,Dawid Kownacki,P-23468,FW,forward,POL,T-57,Poland,WC-2018,2018 FIFA Men's World Cup,23
12230,Adrien Silva,P-72710,MF,midfielder,PRT,T-58,Portugal,WC-2018,2018 FIFA Men's World Cup,23
12253,Igor Smolnikov,P-64597,DF,defender,RUS,T-62,Russia,WC-2018,2018 FIFA Men's World Cup,23
12276,Motaz Hawsawi,P-30394,DF,defender,SAU,T-63,Saudi Arabia,WC-2018,2018 FIFA Men's World Cup,23
12299,Alfred Gomis,P-53694,GK,goal keeper,SEN,T-65,Senegal,WC-2018,2018 FIFA Men's World Cup,23
12322,Marko DmitroviÄ‡,P-72770,GK,goal keeper,SRB,T-66,Serbia,WC-2018,2018 FIFA Men's World Cup,23
12345,Hyeon-woo Jo,P-04157,GK,goal keeper,KOR,T-71,South Korea,WC-2018,2018 FIFA Men's World Cup,23
12368,Pepe Reina,P-44334,GK,goal keeper,ESP,T-73,Spain,WC-2018,2018 FIFA Men's World Cup,23
12391,Kristoffer Nordfeldt,P-08714,GK,goal keeper,SWE,T-74,Sweden,WC-2018,2018 FIFA Men's World Cup,23
12414,Xherdan Shaqiri,P-39460,MF,midfielder,CHE,T-75,Switzerland,WC-2018,2018 FIFA Men's World Cup,23
12437,NaÃ¯m Sliti,P-69793,FW,forward,TUN,T-79,Tunisia,WC-2018,2018 FIFA Men's World Cup,23
12460,MartÃ­n Silva,P-59802,GK,goal keeper,URY,T-84,Uruguay,WC-2018,2018 FIFA Men's World Cup,23
12483,Solana Pereyra,P-58308,GK,goal keeper,ARG,T-03,Argentina,WC-2019,2019 FIFA Women's World Cup,23
12506,Teigen Allen,P-86560,DF,defender,AUS,T-04,Australia,WC-2019,2019 FIFA Women's World Cup,23
12529, Geyse,P-84502,FW,forward,BRA,T-09,Brazil,WC-2019,2019 FIFA Women's World Cup,23
12552,Marthe Ongmahan,P-11758,GK,goal keeper,CMR,T-11,Cameroon,WC-2019,2019 FIFA Women's World Cup,23
12575,Jenna Hellstrom,P-89067,DF,defender,CAN,T-12,Canada,WC-2019,2019 FIFA Women's World Cup,23
12598,Ryann Torrero,P-13952,GK,goal keeper,CHL,T-13,Chile,WC-2019,2019 FIFA Women's World Cup,23
12621,Yanqiu Liu,P-80652,MF,midfielder,CHN,T-14,China,WC-2019,2019 FIFA Women's World Cup,23
12644,Lucy Staniforth,P-23605,MF,midfielder,ENG,T-28,England,WC-2019,2019 FIFA Women's World Cup,23
12667,MaÃ©va Clemaron,P-17184,MF,midfielder,FRA,T-30,France,WC-2019,2019 FIFA Women's World Cup,23
12690,Sara Doorsoun,P-25793,DF,defender,DEU,T-31,Germany,WC-2019,2019 FIFA Women's World Cup,23
12713,Manuela Giugliano,P-91740,MF,midfielder,ITA,T-41,Italy,WC-2019,2019 FIFA Women's World Cup,23
12736,Yazmeen Jamieson,P-66224,GK,goal keeper,JAM,T-43,Jamaica,WC-2019,2019 FIFA Women's World Cup,23
12759,Shiori Miyake,P-14621,DF,defender,JPN,T-44,Japan,WC-2019,2019 FIFA Women's World Cup,23
12782,Loes Geurts,P-76328,GK,goal keeper,NLD,T-48,Netherlands,WC-2019,2019 FIFA Women's World Cup,23
12805,Nadia Olla,P-47156,GK,goal keeper,NZL,T-49,New Zealand,WC-2019,2019 FIFA Women's World Cup,23
12828,Ogonna Chukwudi,P-01517,MF,midfielder,NGA,T-50,Nigeria,WC-2019,2019 FIFA Women's World Cup,23
12851,Oda Maria Hove Bogstad,P-91984,GK,goal keeper,NOR,T-53,Norway,WC-2019,2019 FIFA Women's World Cup,23
12874,Lizzie Arnot,P-10240,FW,forward,SCO,T-64,Scotland,WC-2019,2019 FIFA Women's World Cup,23
12897,Sibulele Holweni,P-51920,MF,midfielder,ZAF,T-70,South Africa,WC-2019,2019 FIFA Women's World Cup,23
12920,Chae-rim Kang,P-84114,FW,forward,KOR,T-71,South Korea,WC-2019,2019 FIFA Women's World Cup,23
12943,MarÃ­a AsunciÃ³n QuiÃ±ones,P-47065,GK,goal keeper,ESP,T-73,Spain,WC-2019,2019 FIFA Women's World Cup,23
12966,Elin Rubensson,P-76903,MF,midfielder,SWE,T-74,Sweden,WC-2019,2019 FIFA Women's World Cup,23
12989,Philawan Phornphirun,P-34799,DF,defender,THA,T-76,Thailand,WC-2019,2019 FIFA Women's World Cup,23
13012,Christen Press,P-79931,FW,forward,USA,T-83,United States,WC-2019,2019 FIFA Women's World Cup,23
13035,Emiliano MartÃ­nez,P-13162,GK,goal keeper,ARG,T-03,Argentina,WC-2022,2022 FIFA Men's World Cup,23
13061,Craig Goodwin,P-82010,FW,forward,AUS,T-04,Australia,WC-2022,2022 FIFA Men's World Cup,23
13087,Michy Batshuayi,P-13975,FW,forward,BEL,T-06,Belgium,WC-2022,2022 FIFA Men's World Cup,23
13113, Ederson,P-89248,GK,goal keeper,BRA,T-09,Brazil,WC-2022,2022 FIFA Men's World Cup,23
13139,AndrÃ© Onana,P-67127,GK,goal keeper,CMR,T-11,Cameroon,WC-2022,2022 FIFA Men's World Cup,23
13165,Liam Millar,P-00809,MF,midfielder,CAN,T-12,Canada,WC-2022,2022 FIFA Men's World Cup,23
13191,Patrick Sequeira,P-81142,GK,goal keeper,CRI,T-17,Costa Rica,WC-2022,2022 FIFA Men's World Cup,23
13217,Ivica IvuÅ¡iÄ‡,P-94815,GK,goal keeper,HRV,T-18,Croatia,WC-2022,2022 FIFA Men's World Cup,23
13243,Pierre-Emile HÃ¸jbjerg,P-98199,MF,midfielder,DNK,T-22,Denmark,WC-2022,2022 FIFA Men's World Cup,23
13269,MoisÃ©s Caicedo,P-82216,MF,midfielder,ECU,T-25,Ecuador,WC-2022,2022 FIFA Men's World Cup,23
13295,Aaron Ramsdale,P-62368,GK,goal keeper,ENG,T-28,England,WC-2022,2022 FIFA Men's World Cup,23
13321,Alphonse Areola,P-81466,GK,goal keeper,FRA,T-30,France,WC-2022,2022 FIFA Men's World Cup,23
13347,Nico Schlotterbeck,P-71859,DF,defender,DEU,T-31,Germany,WC-2022,2022 FIFA Men's World Cup,23
13373,Alexander Djiku,P-59808,DF,defender,GHA,T-32,Ghana,WC-2022,2022 FIFA Men's World Cup,23
13399,Ramin Rezaeian,P-47137,DF,defender,IRN,T-38,Iran,WC-2022,2022 FIFA Men's World Cup,23
13424,Daniel Schmidt,P-77827,GK,goal keeper,JPN,T-44,Japan,WC-2022,2022 FIFA Men's World Cup,23
13450,JesÃºs Gallardo,P-80088,DF,defender,MEX,T-46,Mexico,WC-2022,2022 FIFA Men's World Cup,23
13476,Bilal El Khannous,P-80656,MF,midfielder,MAR,T-47,Morocco,WC-2022,2022 FIFA Men's World Cup,23
13502,Andries Noppert,P-82000,GK,goal keeper,NLD,T-48,Netherlands,WC-2022,2022 FIFA Men's World Cup,23
13528,Krzysztof PiÄ…tek,P-11013,FW,forward,POL,T-57,Poland,WC-2022,2022 FIFA Men's World Cup,23
13554,Matheus Nunes,P-57759,MF,midfielder,PRT,T-58,Portugal,WC-2022,2022 FIFA Men's World Cup,23
13580,Assim Madibo,P-63532,MF,midfielder,QAT,T-59,Qatar,WC-2022,2022 FIFA Men's World Cup,23
13606,Mohamed Kanno,P-91268,MF,midfielder,SAU,T-63,Saudi Arabia,WC-2022,2022 FIFA Men's World Cup,23
13632,Alfred Gomis,P-53694,GK,goal keeper,SEN,T-65,Senegal,WC-2022,2022 FIFA Men's World Cup,23
13658,Vanja MilinkoviÄ‡-SaviÄ‡,P-24245,GK,goal keeper,SRB,T-66,Serbia,WC-2022,2022 FIFA Men's World Cup,23
13684,Kim Tae-hwan,P-66969,DF,defender,KOR,T-71,South Korea,WC-2022,2022 FIFA Men's World Cup,23
13710,Unai SimÃ³n,P-94271,GK,goal keeper,ESP,T-73,Spain,WC-2022,2022 FIFA Men's World Cup,23
13736,Xherdan Shaqiri,P-39460,MF,midfielder,CHE,T-75,Switzerland,WC-2022,2022 FIFA Men's World Cup,23
13762,NaÃ¯m Sliti,P-69793,FW,forward,TUN,T-79,Tunisia,WC-2022,2022 FIFA Men's World Cup,23
13788,Kellyn Acosta,P-86410,MF,midfielder,USA,T-83,United States,WC-2022,2022 FIFA Men's World Cup,23
13814,Sergio Rochet,P-00232,GK,goal keeper,URY,T-84,Uruguay,WC-2022,2022 FIFA Men's World Cup,23
13840,Dylan Levitt,P-24982,MF,midfielder,WAL,T-85,Wales,WC-2022,2022 FIFA Men's World Cup,23
1210,Walter Haummer,P-38037,FW,forward,AUT,T-05,Austria,WC-1954,1954 FIFA Men's World Cup,22
1232,Luc Van Hoyweghen,P-65653,FW,forward,BEL,T-06,Belgium,WC-1954,1954 FIFA Men's World Cup,22
1254, CabeÃ§Ã£o,P-46849,GK,goal keeper,BRA,T-09,Brazil,WC-1954,1954 FIFA Men's World Cup,22
1276,Viliam Schrojf,P-09155,GK,goal keeper,CSK,T-21,Czechoslovakia,WC-1954,1954 FIFA Men's World Cup,22
1298,Harry Hooper,P-66723,FW,forward,ENG,T-28,England,WC-1954,1954 FIFA Men's World Cup,22
1320,Jean Vincent,P-78417,FW,forward,FRA,T-30,France,WC-1954,1954 FIFA Men's World Cup,22
1342,GÃ©za GulyÃ¡s,P-32482,GK,goal keeper,HUN,T-36,Hungary,WC-1954,1954 FIFA Men's World Cup,22
1364,Leonardo Costagliola,P-43291,GK,goal keeper,ITA,T-41,Italy,WC-1954,1954 FIFA Men's World Cup,22
1386,Ranulfo CortÃ©s,P-45918,FW,forward,MEX,T-46,Mexico,WC-1954,1954 FIFA Men's World Cup,22
1408,Ian McMillan,P-43964,FW,forward,SCO,T-64,Scotland,WC-1954,1954 FIFA Men's World Cup,22
1450,Roger Vonlanthen,P-30097,FW,forward,CHE,T-75,Switzerland,WC-1954,1954 FIFA Men's World Cup,22
1472,CoÅŸkun TaÅŸ,P-93253,FW,forward,TUR,T-80,Turkey,WC-1954,1954 FIFA Men's World Cup,22
1494,Luis Castro,P-13223,FW,forward,URY,T-84,Uruguay,WC-1954,1954 FIFA Men's World Cup,22
1516,Heinz Kwiatkowski,P-15476,GK,goal keeper,DEU,T-86,West Germany,WC-1954,1954 FIFA Men's World Cup,22
1538,Aleksandar PetakoviÄ‡,P-85317,FW,forward,YUG,T-87,Yugoslavia,WC-1954,1954 FIFA Men's World Cup,22
1560,Osvaldo Cruz,P-19812,FW,forward,ARG,T-03,Argentina,WC-1958,1958 FIFA Men's World Cup,22
1582,Bruno Engelmeier,P-69227,GK,goal keeper,AUT,T-05,Austria,WC-1958,1958 FIFA Men's World Cup,22
1604, Pepe,P-54379,FW,forward,BRA,T-09,Brazil,WC-1958,1958 FIFA Men's World Cup,22
1626,Viliam Schrojf,P-09155,GK,goal keeper,CSK,T-21,Czechoslovakia,WC-1958,1958 FIFA Men's World Cup,22
1648,Maurice Setters,P-97832,MF,midfielder,ENG,T-28,England,WC-1958,1958 FIFA Men's World Cup,22
1670,Maryan Wisnieski,P-75977,FW,forward,FRA,T-30,France,WC-1958,1958 FIFA Men's World Cup,22
1692,IstvÃ¡n Ilku,P-01406,GK,goal keeper,HUN,T-36,Hungary,WC-1958,1958 FIFA Men's World Cup,22
1714,Carlos GonzÃ¡lez,P-95498,FW,forward,MEX,T-46,Mexico,WC-1958,1958 FIFA Men's World Cup,22
1736,Bobby Trainor,P-72502,FW,forward,NIR,T-52,Northern Ireland,WC-1958,1958 FIFA Men's World Cup,22
1758,Eligio InsfrÃ¡n,P-32612,FW,forward,PRY,T-55,Paraguay,WC-1958,1958 FIFA Men's World Cup,22
1780,Willie Fernie,P-72928,FW,forward,SCO,T-64,Scotland,WC-1958,1958 FIFA Men's World Cup,22
1802,Vladimir Yerokhin,P-68478,DF,defender,SUN,T-72,Soviet Union,WC-1958,1958 FIFA Men's World Cup,22
1824,Owe Ohlsson,P-92811,FW,forward,SWE,T-74,Sweden,WC-1958,1958 FIFA Men's World Cup,22
1846,George Baker,P-01974,MF,midfielder,WAL,T-85,Wales,WC-1958,1958 FIFA Men's World Cup,22
1868,Heinz Kwiatkowski,P-15476,GK,goal keeper,DEU,T-86,West Germany,WC-1958,1958 FIFA Men's World Cup,22
1890,DraÅ¾an JerkoviÄ‡,P-55024,FW,forward,YUG,T-87,Yugoslavia,WC-1958,1958 FIFA Men's World Cup,22
1912,Alberto GonzÃ¡lez,P-17625,FW,forward,ARG,T-03,Argentina,WC-1962,1962 FIFA Men's World Cup,22
1934,Carlos JosÃ© Castilho,P-86570,GK,goal keeper,BRA,T-09,Brazil,WC-1962,1962 FIFA Men's World Cup,22
1956,Georgi Nikolov,P-08847,FW,forward,BGR,T-10,Bulgaria,WC-1962,1962 FIFA Men's World Cup,22
1978,Manuel Astorga,P-24782,GK,goal keeper,CHL,T-13,Chile,WC-1962,1962 FIFA Men's World Cup,22
2000,Jairo Arias,P-93894,FW,forward,COL,T-16,Colombia,WC-1962,1962 FIFA Men's World Cup,22
2022,Jozef Bomba,P-22136,DF,defender,CSK,T-21,Czechoslovakia,WC-1962,1962 FIFA Men's World Cup,22
2044,Jimmy Adamson,P-70505,MF,midfielder,ENG,T-28,England,WC-1962,1962 FIFA Men's World Cup,22
2066,IstvÃ¡n Ilku,P-01406,GK,goal keeper,HUN,T-36,Hungary,WC-1962,1962 FIFA Men's World Cup,22
2088,Giacomo Bulgarelli,P-72738,FW,forward,ITA,T-41,Italy,WC-1962,1962 FIFA Men's World Cup,22
2110,Antonio Mota,P-62196,GK,goal keeper,MEX,T-46,Mexico,WC-1962,1962 FIFA Men's World Cup,22
2132,Igor Chislenko,P-38721,MF,midfielder,SUN,T-72,Soviet Union,WC-1962,1962 FIFA Men's World Cup,22
2154,MartÃ­ VergÃ©s,P-00941,MF,midfielder,ESP,T-73,Spain,WC-1962,1962 FIFA Men's World Cup,22
2176,Roberto Frigerio,P-57789,FW,forward,CHE,T-75,Switzerland,WC-1962,1962 FIFA Men's World Cup,22
2197,Ãngel Cabrera,P-35342,FW,forward,URY,T-84,Uruguay,WC-1962,1962 FIFA Men's World Cup,22
2220,Wolfgang Fahrian,P-98864,GK,goal keeper,DEU,T-86,West Germany,WC-1962,1962 FIFA Men's World Cup,22
2242,Aleksandar IvoÅ¡,P-33786,MF,midfielder,YUG,T-87,Yugoslavia,WC-1962,1962 FIFA Men's World Cup,22
2264,AnÃ­bal Tarabini,P-95542,FW,forward,ARG,T-03,Argentina,WC-1966,1966 FIFA Men's World Cup,22
2286, Edu,P-49805,FW,forward,BRA,T-09,Brazil,WC-1966,1966 FIFA Men's World Cup,22
2308,Ivan Deyanov,P-79047,GK,goal keeper,BGR,T-10,Bulgaria,WC-1966,1966 FIFA Men's World Cup,22
2330,Guillermo YÃ¡var,P-27288,FW,forward,CHL,T-13,Chile,WC-1966,1966 FIFA Men's World Cup,22
2352,George Eastham,P-97255,MF,midfielder,ENG,T-28,England,WC-1966,1966 FIFA Men's World Cup,22
2374,Johnny Schuth,P-46980,GK,goal keeper,FRA,T-30,France,WC-1966,1966 FIFA Men's World Cup,22
2396,IstvÃ¡n GÃ©czi,P-64569,GK,goal keeper,HUN,T-36,Hungary,WC-1966,1966 FIFA Men's World Cup,22
2418,Sandro Salvadore,P-97727,DF,defender,ITA,T-41,Italy,WC-1966,1966 FIFA Men's World Cup,22
2440,Javier Vargas,P-04130,GK,goal keeper,MEX,T-46,Mexico,WC-1966,1966 FIFA Men's World Cup,22
2462,Chi-an Li,P-74112,FW,forward,PRK,T-51,North Korea,WC-1966,1966 FIFA Men's World Cup,22
2484,Alberto Festa,P-60146,DF,defender,PRT,T-58,Portugal,WC-1966,1966 FIFA Men's World Cup,22
2506,Viktor Bannikov,P-91040,GK,goal keeper,SUN,T-72,Soviet Union,WC-1966,1966 FIFA Men's World Cup,22
2528,Carlos Lapetra,P-34577,FW,forward,ESP,T-73,Spain,WC-1966,1966 FIFA Men's World Cup,22
2550,Mario Prosperi,P-95773,GK,goal keeper,CHE,T-75,Switzerland,WC-1966,1966 FIFA Men's World Cup,22
2572,Walter Taibo,P-61834,GK,goal keeper,URY,T-84,Uruguay,WC-1966,1966 FIFA Men's World Cup,22
2594,Sepp Maier,P-14080,GK,goal keeper,DEU,T-86,West Germany,WC-1966,1966 FIFA Men's World Cup,22
2616,Jacques Duquesne,P-62963,GK,goal keeper,BEL,T-06,Belgium,WC-1970,1970 FIFA Men's World Cup,22
2638, LeÃ£o,P-06015,GK,goal keeper,BRA,T-09,Brazil,WC-1970,1970 FIFA Men's World Cup,22
2660,Georgi Kamenski,P-92968,GK,goal keeper,BGR,T-10,Bulgaria,WC-1970,1970 FIFA Men's World Cup,22
2682,Alexander Vencel,P-17536,GK,goal keeper,CSK,T-21,Czechoslovakia,WC-1970,1970 FIFA Men's World Cup,22
2704,Alberto Villalta,P-56225,MF,midfielder,SLV,T-27,El Salvador,WC-1970,1970 FIFA Men's World Cup,22
2726,Jeff Astle,P-27328,FW,forward,ENG,T-28,England,WC-1970,1970 FIFA Men's World Cup,22
2748,Yair Nossovsky,P-66373,GK,goal keeper,ISR,T-40,Israel,WC-1970,1970 FIFA Men's World Cup,22
2770,Pierino Prati,P-63857,FW,forward,ITA,T-41,Italy,WC-1970,1970 FIFA Men's World Cup,22
2792,Francisco CastrejÃ³n,P-18898,GK,goal keeper,MEX,T-46,Mexico,WC-1970,1970 FIFA Men's World Cup,22
2833,Oswaldo RamÃ­rez,P-51451,FW,forward,PER,T-56,Peru,WC-1970,1970 FIFA Men's World Cup,22
2855,Gheorghe Gornea,P-73129,GK,goal keeper,ROU,T-61,Romania,WC-1970,1970 FIFA Men's World Cup,22
2877,Valeriy Porkujan,P-53800,FW,forward,SUN,T-72,Soviet Union,WC-1970,1970 FIFA Men's World Cup,22
2899,Sten PÃ¥lsson,P-31050,MF,midfielder,SWE,T-74,Sweden,WC-1970,1970 FIFA Men's World Cup,22
2921,Walter Corbo,P-81455,GK,goal keeper,URY,T-84,Uruguay,WC-1970,1970 FIFA Men's World Cup,22
2943,Horst Wolter,P-57908,GK,goal keeper,DEU,T-86,West Germany,WC-1970,1970 FIFA Men's World Cup,22
2965,HÃ©ctor Yazalde,P-82033,FW,forward,ARG,T-03,Argentina,WC-1974,1974 FIFA Men's World Cup,22
2987,Allan Maher,P-29734,GK,goal keeper,AUS,T-04,Australia,WC-1974,1974 FIFA Men's World Cup,22
3009,Waldir Peres,P-60866,GK,goal keeper,BRA,T-09,Brazil,WC-1974,1974 FIFA Men's World Cup,22
3031,Simeon Simeonov,P-66734,GK,goal keeper,BGR,T-10,Bulgaria,WC-1974,1974 FIFA Men's World Cup,22
3053,Adolfo Nef,P-02104,GK,goal keeper,CHL,T-13,Chile,WC-1974,1974 FIFA Men's World Cup,22
3075,Werner Friese,P-01760,GK,goal keeper,DDR,T-24,East Germany,WC-1974,1974 FIFA Men's World Cup,22
3097,GÃ©rard Joseph,P-42054,GK,goal keeper,HTI,T-34,Haiti,WC-1974,1974 FIFA Men's World Cup,22
3119,Luciano Castellini,P-65172,GK,goal keeper,ITA,T-41,Italy,WC-1974,1974 FIFA Men's World Cup,22
3141,Harry Vos,P-44945,DF,defender,NLD,T-48,Netherlands,WC-1974,1974 FIFA Men's World Cup,22
3163,Marek Kusto,P-69383,FW,forward,POL,T-57,Poland,WC-1974,1974 FIFA Men's World Cup,22
3185,Erich Schaedler,P-24731,DF,defender,SCO,T-64,Scotland,WC-1974,1974 FIFA Men's World Cup,22
3207,Thomas AhlstrÃ¶m,P-30429,MF,midfielder,SWE,T-74,Sweden,WC-1974,1974 FIFA Men's World Cup,22
3229,Gustavo FernÃ¡ndez,P-85729,GK,goal keeper,URY,T-84,Uruguay,WC-1974,1974 FIFA Men's World Cup,22
3251,Wolfgang Kleff,P-44327,GK,goal keeper,DEU,T-86,West Germany,WC-1974,1974 FIFA Men's World Cup,22
3273,Rizah MeÅ¡koviÄ‡,P-20595,GK,goal keeper,YUG,T-87,Yugoslavia,WC-1974,1974 FIFA Men's World Cup,22
3295,Kalambay Otepa,P-10863,GK,goal keeper,COD,T-88,Zaire,WC-1974,1974 FIFA Men's World Cup,22
3317,Ricardo Villa,P-12477,MF,midfielder,ARG,T-03,Argentina,WC-1978,1978 FIFA Men's World Cup,22
3339,Hubert Baumgartner,P-28170,GK,goal keeper,AUT,T-05,Austria,WC-1978,1978 FIFA Men's World Cup,22
3361,Waldir Peres,P-60866,GK,goal keeper,BRA,T-09,Brazil,WC-1978,1978 FIFA Men's World Cup,22
3383,Dominique Dropsy,P-80046,GK,goal keeper,FRA,T-30,France,WC-1978,1978 FIFA Men's World Cup,22
3405,LÃ¡szlÃ³ KovÃ¡cs,P-53278,GK,goal keeper,HUN,T-36,Hungary,WC-1978,1978 FIFA Men's World Cup,22
3427,Rasoul Korbekandi,P-29913,GK,goal keeper,IRN,T-38,Iran,WC-1978,1978 FIFA Men's World Cup,22
3449,Ivano Bordon,P-76506,GK,goal keeper,ITA,T-41,Italy,WC-1978,1978 FIFA Men's World Cup,22
3471,Pedro Soto,P-50233,GK,goal keeper,MEX,T-46,Mexico,WC-1978,1978 FIFA Men's World Cup,22
3493,Ernie Brandts,P-82670,DF,defender,NLD,T-48,Netherlands,WC-1978,1978 FIFA Men's World Cup,22
3515,Roberto Rojas,P-28828,DF,defender,PER,T-56,Peru,WC-1978,1978 FIFA Men's World Cup,22
3537,ZdzisÅ‚aw Kostrzewa,P-19443,GK,goal keeper,POL,T-57,Poland,WC-1978,1978 FIFA Men's World Cup,22
3559,Kenny Burns,P-94977,DF,defender,SCO,T-64,Scotland,WC-1978,1978 FIFA Men's World Cup,22
3581, Urruti,P-44005,GK,goal keeper,ESP,T-73,Spain,WC-1978,1978 FIFA Men's World Cup,22
3603,Ralf EdstrÃ¶m,P-39318,FW,forward,SWE,T-74,Sweden,WC-1978,1978 FIFA Men's World Cup,22
3625,Mokhtar Naili,P-99636,GK,goal keeper,TUN,T-79,Tunisia,WC-1978,1978 FIFA Men's World Cup,22
3647,Dieter Burdenski,P-96776,GK,goal keeper,DEU,T-86,West Germany,WC-1978,1978 FIFA Men's World Cup,22
